0.0000000396854709;0.0000000272444147;0.2268009185791016;,
0.0000000454023592;0.0748471021652222;0.2154953479766846;,
0.0146019961684942;0.0734090209007263;0.2154953479766846;,
0.0000000396854709;0.3762820959091187;-0.2467941641807556;,
0.0748472064733505;0.3762820959091187;-0.3615819811820984;,
0.0734090283513069;0.3690519034862518;-0.2467941641807556;,
0.0000000396854709;0.3762820959091187;-0.2467941641807556;,
0.0691497921943665;0.3476392924785614;-0.1364175081253052;,
0.0000000625530205;0.3544497787952423;-0.1364175081253052;,
0.0000000625530205;0.3544497787952423;-0.1364175081253052;,
0.0622331760823727;0.3128671348094940;-0.0346939563751221;,
0.0000000396854709;0.3189965784549713;-0.0346939563751221;,
0.0000000396854709;0.3189965784549713;-0.0346939563751221;,
0.0529249720275402;0.2660716474056244;0.0544676184654236;,
0.0000000739867971;0.2712842226028442;0.0544676184654236;,
0.0000000739867971;0.2712842226028442;0.0544676184654236;,
0.0415828973054886;0.2090511769056320;0.1276404857635498;,
0.0000001225803601;0.2131464481353760;0.1276404857635498;,
0.0000001225803601;0.2131464481353760;0.1276404857635498;,
0.0286428127437830;0.1439969539642334;0.1820129156112671;,
0.0000000654114700;0.1468179374933243;0.1820129156112671;,
0.0000000654114700;0.1468179374933243;0.1820129156112671;,
0.0146019961684942;0.0734090209007263;0.2154953479766846;,
0.0000000454023592;0.0748471021652222;0.2154953479766846;,
0.0286428127437830;0.1439969539642334;0.1820129156112671;,
0.0286428071558475;0.0691497847437859;0.2154953479766846;,
0.0146019961684942;0.0734090209007263;0.2154953479766846;,
0.0000000396854709;0.0000000272444147;0.2268009185791016;,
0.0146019961684942;0.0734090209007263;0.2154953479766846;,
0.0286428071558475;0.0691497847437859;0.2154953479766846;,
0.0734090283513069;0.3690519034862518;-0.2467941641807556;,
0.1468180269002914;0.3544499278068542;-0.3615819811820984;,
0.1439969539642334;0.3476392924785614;-0.2467941641807556;,
0.0734090283513069;0.3690519034862518;-0.2467941641807556;,
0.1356421560049057;0.3274691104888916;-0.1364175081253052;,
0.0691497921943665;0.3476392924785614;-0.1364175081253052;,
0.0691497921943665;0.3476392924785614;-0.1364175081253052;,
0.1220747306942940;0.2947143912315369;-0.0346939563751221;,
0.0622331760823727;0.3128671348094940;-0.0346939563751221;,
0.0622331760823727;0.3128671348094940;-0.0346939563751221;,
0.1038160473108292;0.2506340146064758;0.0544676184654236;,
0.0529249720275402;0.2660716474056244;0.0544676184654236;,
0.0415828973054886;0.2090511769056320;0.1276404857635498;,
0.1038160473108292;0.2506340146064758;0.0544676184654236;,
0.0815677493810654;0.1969218701124191;0.1276404857635498;,
0.0286428127437830;0.1439969539642334;0.1820129156112671;,
